

TIME =   1.000e+00

Nodal Displacements

 Node          U1          U2          U3
 -6.714e+02   3.286e+02   3.284e+02   5.163e+02   2.256e+02   6.108e+02
  5.717e+01   5.619e+01   3.912e+02   6.230e+01  -8.864e+01   3.729e+01
  7.853e+02  -2.166e+02   4.532e+02  -3.917e+02  -4.002e+02  -5.286e+02
  1.169e+03  -3.607e+02   4.855e+02  -6.312e+02  -5.635e+02  -8.240e+02
Element    35
 -8.795e+02   1.186e+03   5.706e+02  -1.409e+02   5.432e+02   8.472e+02
 -6.113e+02   7.551e+02   4.791e+02  -1.045e+02   3.464e+02   5.636e+02
 -1.035e+02  -6.163e+01   3.042e+02  -3.545e+01  -2.188e+01   3.010e+01
  4.035e+02  -8.792e+02   1.275e+02   3.357e+01  -3.840e+02  -4.982e+02
  6.706e+02  -1.311e+03   3.351e+01   6.999e+01  -5.725e+02  -7.747e+02
Element    36
 -7.708e+02   1.312e+03   4.664e+02  -2.213e+01   5.844e+02   7.680e+02
 -4.915e+02   8.951e+02   4.090e+02   1.711e+00   3.779e+02   4.972e+02
  3.770e+01   1.045e+02   2.994e+02   4.691e+01  -8.962e+00  -1.213e+01
  5.664e+02  -6.866e+02   1.889e+02   9.210e+01  -3.897e+02  -5.161e+02
  8.452e+02  -1.104e+03   1.302e+02   1.159e+02  -5.880e+02  -7.797e+02
Element    37
 -1.388e+02   1.540e+03   7.340e+02  -9.467e+02   6.889e+02   7.002e+02
 -1.262e+02   9.832e+02   5.499e+02  -6.343e+02   4.509e+02   4.611e+02
 -1.027e+02  -7.286e+01   2.001e+02  -4.228e+01   6.212e+00   8.938e+00
 -7.970e+01  -1.129e+03  -1.508e+02   5.498e+02  -4.299e+02  -4.415e+02
 -6.776e+01  -1.687e+03  -3.363e+02   8.621e+02  -6.565e+02  -6.785e+02
Element    38
 -8.124e+01   1.710e+03   6.417e+02  -8.374e+02   6.782e+02   5.849e+02
 -4.735e+01   1.157e+03   4.813e+02  -5.369e+02   4.479e+02   3.699e+02
  1.672e+01   1.091e+02   1.768e+02   3.255e+01   1.794e+01  -3.608e+01
  8.052e+01  -9.391e+02  -1.283e+02   6.020e+02  -4.033e+02  -4.401e+02
  1.141e+02  -1.492e+03  -2.895e+02   9.025e+02  -6.220e+02  -6.524e+02
Element    39
  9.311e+02   1.496e+03   8.908e+02  -1.558e+03   7.469e+02   5.181e+02
  5.757e+02   9.523e+02   6.117e+02  -1.032e+03   4.900e+02   3.394e+02
 -9.810e+01  -7.820e+01   8.238e+01  -3.592e+01   1.039e+01  -1.288e+00
 -7.721e+02  -1.109e+03  -4.474e+02   9.604e+02  -4.597e+02  -3.443e+02
 -1.128e+03  -1.653e+03  -7.270e+02   1.486e+03  -7.038e+02  -5.262e+02
Element    40
  9.590e+02   1.684e+03   8.455e+02  -1.491e+03   6.744e+02   4.026e+02
  6.269e+02   1.134e+03   5.779e+02  -9.688e+02   4.450e+02   2.515e+02
 -2.852e+00   9.272e+01   7.051e+01   2.110e+01   1.799e+01  -3.645e+01
 -6.327e+02  -9.490e+02  -4.371e+02   1.011e+03  -3.991e+02  -3.263e+02
 -9.649e+02  -1.498e+03  -7.050e+02   1.533e+03  -6.151e+02  -4.800e+02
Element    41
  2.174e+03   1.147e+03   1.057e+03  -1.833e+03   7.158e+02   3.353e+02
  1.390e+03   7.225e+02   6.877e+02  -1.210e+03   4.679e+02   2.197e+02
 -9.545e+01  -8.193e+01  -1.300e+01  -2.800e+01   5.064e+00  -4.351e+00
 -1.581e+03  -8.863e+02  -7.137e+02   1.154e+03  -4.486e+02  -2.348e+02
 -2.365e+03  -1.311e+03  -1.083e+03   1.777e+03  -6.843e+02  -3.590e+02
Element    42
  2.191e+03   1.343e+03   1.063e+03  -1.815e+03   5.824e+02   2.352e+02
  1.428e+03   9.050e+02   6.955e+02  -1.183e+03   3.824e+02   1.460e+02
 -1.815e+01   7.507e+01  -8.629e-01   1.539e+01   1.073e+01  -2.757e+01
 -1.464e+03  -7.548e+02  -6.972e+02   1.213e+03  -3.510e+02  -2.072e+02
 -2.227e+03  -1.193e+03  -1.065e+03   1.845e+03  -5.378e+02  -3.043e+02
Element    43
  3.379e+03   6.603e+02   1.221e+03  -1.698e+03   6.029e+02   1.748e+02
  2.181e+03   4.046e+02   7.745e+02  -1.118e+03   3.928e+02   1.158e+02
 -8.920e+01  -8.009e+01  -7.155e+01  -1.902e+01   2.409e-01  -3.625e+00
 -2.359e+03  -5.647e+02  -9.174e+02   1.080e+03  -3.849e+02  -1.330e+02
 -3.557e+03  -8.203e+02  -1.363e+03   1.660e+03  -5.851e+02  -2.053e+02
Element    44
  3.394e+03   8.274e+02   1.254e+03  -1.725e+03   4.238e+02   1.024e+02
  2.210e+03   5.576e+02   8.047e+02  -1.127e+03   2.768e+02   6.373e+01
 -3.496e+01   4.624e+01  -4.725e+01   7.695e+00   4.480e+00  -1.687e+01
 -2.280e+03  -4.651e+02  -8.991e+02   1.142e+03  -2.594e+02  -1.071e+02
 -3.464e+03  -7.348e+02  -1.348e+03   1.740e+03  -3.952e+02  -1.585e+02
Element    45
  4.325e+03   2.389e+02   1.361e+03  -1.182e+03   4.296e+02   5.787e+01
  2.805e+03   1.377e+02   8.596e+02  -7.769e+02   2.795e+02   4.065e+01
 -7.557e+01  -5.422e+01  -9.133e+01  -8.171e+00  -1.434e+00  -1.540e+00
 -2.956e+03  -2.460e+02  -1.042e+03   7.606e+02  -2.777e+02  -5.621e+01
 -4.476e+03  -3.472e+02  -1.544e+03   1.166e+03  -4.216e+02  -9.009e+01
Element    46
  4.337e+03   3.250e+02   1.389e+03  -1.236e+03   2.286e+02   1.957e+01
  2.822e+03   2.150e+02   8.833e+02  -8.091e+02   1.485e+02   1.398e+01
 -5.031e+01   6.408e+00  -7.613e+01   7.122e-01   9.359e-01  -6.022e+00
 -2.922e+03  -2.021e+02  -1.036e+03   8.106e+02  -1.408e+02  -3.831e+01
 -4.437e+03  -3.121e+02  -1.542e+03   1.238e+03  -2.133e+02  -6.030e+01
Element    47
  4.840e+03  -1.335e+01   1.441e+03  -4.003e+02   2.255e+02   1.327e+00
  3.146e+03  -2.405e+01   9.098e+02  -2.633e+02   1.467e+02   6.405e+00
 -6.677e+01  -4.431e+01  -9.713e+01  -3.479e+00  -1.731e+00   5.505e+00
 -3.279e+03  -6.456e+01  -1.104e+03   2.563e+02  -1.489e+02  -9.178e+00
 -4.974e+03  -7.523e+01  -1.635e+03   3.934e+02  -2.261e+02  -2.248e+01
Element    48
  4.842e+03   2.885e+01   1.449e+03  -4.755e+02   3.124e-01  -1.592e+01
  3.149e+03   1.462e+01   9.156e+02  -3.114e+02  -8.121e-01  -6.922e+00
 -6.125e+01  -1.238e+01  -9.546e+01  -2.391e-01  -1.066e+00  -3.362e-01
 -3.271e+03  -3.937e+01  -1.107e+03   3.109e+02   1.138e+00  -7.465e+00
 -4.965e+03  -5.362e+01  -1.640e+03   4.750e+02   3.292e+00  -1.675e+01
Element    49
 -1.676e+02  -7.704e+03  -2.390e+03   8.440e+02  -3.370e+01   1.987e+01
 -1.445e+02  -4.969e+03  -1.673e+03   5.709e+02  -5.295e+01   1.593e+01
 -9.954e+01   2.149e+02  -3.101e+02   5.321e+01  -1.067e+02   1.166e+01
 -5.328e+01   5.401e+03   1.055e+03  -4.645e+02  -1.830e+02   1.159e+01
 -2.834e+01   8.137e+03   1.777e+03  -7.376e+02  -2.323e+02   1.324e+01
Element    50
  2.503e+02  -8.311e+03  -2.596e+03   6.869e+02   2.959e+02   4.894e+02
  2.693e+02  -5.320e+03  -1.754e+03   4.341e+02   1.714e+02   3.721e+02
  3.067e+02   3.498e+02  -1.564e+02  -4.511e+01  -8.334e+01   1.517e+02
  3.462e+02   6.022e+03   1.446e+03  -5.243e+02  -3.627e+02  -6.637e+01
  3.678e+02   9.015e+03   2.293e+03  -7.771e+02  -5.199e+02  -1.804e+02
Element    51
 -8.576e+02  -5.848e+03  -2.166e+03   1.746e+03   1.355e+02   1.975e+02
 -6.984e+02  -3.822e+03  -1.585e+03   1.139e+03  -3.036e+01   8.300e+01
 -3.945e+02   1.902e+01  -4.788e+02  -1.008e+01  -3.574e+02  -1.276e+02
 -8.789e+01   3.863e+03   6.335e+02  -1.160e+03  -7.012e+02  -3.295e+02
  7.499e+01   5.892e+03   1.223e+03  -1.766e+03  -8.892e+02  -4.326e+02
Element    52
 -9.132e+01  -5.534e+03  -1.963e+03   1.766e+03   2.623e+02   6.162e+02
  5.991e+01  -3.502e+03  -1.285e+03   1.176e+03   5.621e+01   4.316e+02
  3.498e+02   3.528e+02   6.396e+00   5.873e+01  -3.471e+02   8.726e+01
  6.440e+02   4.212e+03   1.307e+03  -1.059e+03  -7.671e+02  -2.497e+02
  8.009e+02   6.250e+03   1.997e+03  -1.649e+03  -9.954e+02  -4.245e+02
Element    53
 -1.204e+03  -3.472e+03  -1.671e+03   1.931e+03   1.846e+02   6.436e+02
 -8.822e+02  -2.305e+03  -1.207e+03   1.256e+03   9.319e+00   4.515e+02
 -2.700e+02  -8.938e+01  -3.255e+02  -2.256e+01  -3.300e+02   9.530e+01
  3.437e+02   2.127e+03   5.599e+02  -1.302e+03  -6.785e+02  -2.505e+02
  6.682e+02   3.298e+03   1.028e+03  -1.976e+03  -8.661e+02  -4.288e+02
Element    54
 -6.513e+02  -2.808e+03  -1.099e+03   1.900e+03   4.664e+01   8.456e+02
 -3.556e+02  -1.765e+03  -6.647e+02   1.285e+03  -1.023e+02   5.855e+02
  2.065e+02   2.148e+02   1.615e+02   1.196e+02  -3.911e+02   9.927e+01
  7.704e+02   2.196e+03   9.919e+02  -1.046e+03  -6.882e+02  -3.779e+02
  1.069e+03   3.242e+03   1.432e+03  -1.661e+03  -8.484e+02  -6.259e+02
Element    55
 -1.481e+03  -1.355e+03  -9.094e+02   1.531e+03   2.165e+02   8.621e+02
 -1.057e+03  -9.347e+02  -6.275e+02   9.977e+02   7.171e+01   6.001e+02
 -2.548e+02  -1.386e+02  -9.308e+01  -1.221e+01  -2.048e+02   1.112e+02
  5.477e+02   6.575e+02   4.416e+02  -1.022e+03  -4.840e+02  -3.677e+02
  9.711e+02   1.078e+03   7.237e+02  -1.555e+03  -6.323e+02  -6.163e+02
Element    56
 -1.018e+03  -8.700e+02  -4.037e+02   1.511e+03   1.122e+02   1.001e+03
 -6.249e+02  -5.180e+02  -1.652e+02   1.026e+03  -1.595e+01   6.887e+02
  1.203e+02   1.490e+02   2.867e+02   1.060e+02  -2.606e+02   1.044e+02
  8.653e+02   8.160e+02   7.384e+02  -8.139e+02  -5.075e+02  -4.707e+02
  1.258e+03   1.168e+03   9.766e+02  -1.299e+03  -6.386e+02  -7.703e+02
Element    57
 -1.371e+03   2.330e+02  -1.730e+02   7.785e+02   3.635e+02   9.234e+02
 -9.611e+02   1.180e+02  -7.363e+01   5.107e+02   2.083e+02   6.260e+02
 -1.848e+02  -1.004e+02   1.134e+02   3.205e+00  -8.383e+01   6.835e+01
  5.908e+02  -3.196e+02   2.989e+02  -5.043e+02  -3.734e+02  -4.812e+02
  9.996e+02  -4.356e+02   3.961e+02  -7.721e+02  -5.251e+02  -7.678e+02
Element    58
 -1.082e+03   4.975e+02   8.472e+01   8.186e+02   3.332e+02   9.740e+02
 -6.861e+02   3.706e+02   1.653e+02   5.656e+02   1.786e+02   6.560e+02
  6.331e+01   1.292e+02   3.165e+02   8.592e+01  -1.125e+02   5.930e+01
  8.118e+02  -1.130e+02   4.657e+02  -3.937e+02  -4.011e+02  -5.296e+02
  1.206e+03  -2.412e+02   5.436e+02  -6.467e+02  -5.522e+02  -8.371e+02
Element    59
 -9.378e+02   1.178e+03   3.406e+02  -1.241e+02   5.432e+02   8.541e+02
 -6.684e+02   7.426e+02   2.859e+02  -8.639e+01   3.491e+02   5.653e+02
 -1.581e+02  -8.285e+01   1.810e+02  -1.492e+01  -1.421e+01   2.203e+01
  3.513e+02  -9.091e+02   7.420e+01   5.656e+01  -3.711e+02  -5.161e+02
  6.197e+02  -1.345e+03   1.713e+01   9.426e+01  -5.568e+02  -7.979e+02
Element    60
 -7.695e+02   1.352e+03   4.048e+02  -2.431e+01   5.493e+02   8.179e+02
 -4.933e+02   9.268e+02   3.553e+02   5.296e+00   3.524e+02   5.347e+02
  2.953e+01   1.200e+02   2.602e+02   6.141e+01  -1.608e+01   1.834e+00
  5.516e+02  -6.878e+02   1.633e+02   1.175e+02  -3.783e+02  -5.257e+02
  8.266e+02  -1.114e+03   1.114e+02   1.471e+02  -5.669e+02  -8.018e+02
Element    61
 -1.324e+02   1.574e+03   6.727e+02  -9.663e+02   6.867e+02   7.071e+02
 -1.310e+02   1.005e+03   4.925e+02  -6.420e+02   4.520e+02   4.614e+02
 -1.287e+02  -7.465e+01   1.500e+02  -2.740e+01   1.377e+01  -3.117e+00
 -1.270e+02  -1.155e+03  -1.938e+02   5.872e+02  -4.158e+02  -4.661e+02
 -1.264e+02  -1.724e+03  -3.757e+02   9.115e+02  -6.388e+02  -7.097e+02
Element    62
 -5.614e+01   1.739e+03   6.474e+02  -8.592e+02   6.696e+02   6.124e+02
 -3.237e+01   1.176e+03   4.811e+02  -5.485e+02   4.434e+02   3.892e+02
  1.231e+01   1.097e+02   1.650e+02   4.032e+01   2.147e+01  -3.244e+01
  5.649e+01  -9.575e+02  -1.523e+02   6.292e+02  -3.917e+02  -4.521e+02
  7.959e+01  -1.521e+03  -3.201e+02   9.398e+02  -6.060e+02  -6.728e+02
Element    63
  9.661e+02   1.521e+03   8.990e+02  -1.580e+03   7.485e+02   5.188e+02
  5.960e+02   9.709e+02   6.133e+02  -1.044e+03   4.928e+02   3.355e+02
 -1.059e+02  -7.185e+01   7.130e+01  -2.955e+01   1.525e+01  -1.380e+01
 -8.080e+02  -1.115e+03  -4.712e+02   9.854e+02  -4.526e+02  -3.657e+02
 -1.178e+03  -1.665e+03  -7.576e+02   1.521e+03  -6.955e+02  -5.523e+02
Element    64
  9.921e+02   1.707e+03   8.713e+02  -1.507e+03   6.742e+02   4.044e+02
  6.501e+02   1.151e+03   5.965e+02  -9.766e+02   4.469e+02   2.507e+02
  1.667e+00   9.761e+01   7.514e+01   2.832e+01   2.369e+01  -4.219e+01
 -6.469e+02  -9.559e+02  -4.466e+02   1.033e+03  -3.894e+02  -3.371e+02
 -9.891e+02  -1.512e+03  -7.220e+02   1.563e+03  -6.033e+02  -4.935e+02
Element    65
  2.203e+03   1.154e+03   1.078e+03  -1.844e+03   7.168e+02   3.274e+02
  1.409e+03   7.280e+02   7.019e+02  -1.217e+03   4.698e+02   2.110e+02
 -9.504e+01  -7.945e+01  -1.041e+01  -2.720e+01   8.671e+00  -1.458e+01
 -1.600e+03  -8.869e+02  -7.227e+02   1.162e+03  -4.433e+02  -2.467e+02
 -2.393e+03  -1.313e+03  -1.098e+03   1.790e+03  -6.780e+02  -3.718e+02
Element    66
  2.216e+03   1.347e+03   1.082e+03  -1.821e+03   5.845e+02   2.253e+02
  1.446e+03   9.083e+02   7.104e+02  -1.187e+03   3.852e+02   1.369e+02
 -1.305e+01   7.634e+01   6.217e+00   1.657e+01   1.484e+01  -3.537e+01
 -1.472e+03  -7.556e+02  -6.979e+02   1.220e+03  -3.456e+02  -2.137e+02
 -2.242e+03  -1.194e+03  -1.069e+03   1.855e+03  -5.317e+02  -3.102e+02
Element    67
  3.390e+03   6.697e+02   1.237e+03  -1.701e+03   6.040e+02   1.649e+02
  2.190e+03   4.132e+02   7.884e+02  -1.120e+03   3.944e+02   1.070e+02
 -8.404e+01  -7.295e+01  -6.262e+01  -1.789e+01   2.777e+00  -1.029e+01
 -2.358e+03  -5.590e+02  -9.134e+02   1.084e+03  -3.814e+02  -1.376e+02
 -3.557e+03  -8.154e+02  -1.362e+03   1.665e+03  -5.811e+02  -2.087e+02
Element    68
  3.404e+03   8.254e+02   1.264e+03  -1.724e+03   4.299e+02   9.283e+01
  2.219e+03   5.562e+02   8.139e+02  -1.126e+03   2.812e+02   5.597e+01
 -2.804e+01   4.610e+01  -3.832e+01   6.200e+00   5.878e+00  -2.125e+01
 -2.275e+03  -4.639e+02  -8.904e+02   1.139e+03  -2.611e+02  -1.081e+02
 -3.460e+03  -7.330e+02  -1.340e+03   1.736e+03  -3.985e+02  -1.578e+02
Element    69
  4.318e+03   2.277e+02   1.363e+03  -1.180e+03   4.341e+02   5.229e+01
  2.801e+03   1.269e+02   8.618e+02  -7.760e+02   2.826e+02   3.646e+01
 -7.530e+01  -6.398e+01  -8.749e+01  -1.029e+01  -1.214e+00  -3.087e+00
 -2.951e+03  -2.548e+02  -1.037e+03   7.555e+02  -2.803e+02  -5.510e+01
 -4.469e+03  -3.554e+02  -1.537e+03   1.159e+03  -4.257e+02  -8.755e+01
Element    70
  4.335e+03   3.414e+02   1.394e+03  -1.238e+03   2.261e+02   9.335e+00
  2.824e+03   2.307e+02   8.903e+02  -8.098e+02   1.471e+02   6.158e+00
 -4.069e+01   2.113e+01  -6.483e+01   1.924e+00   1.904e+00  -9.229e+00
 -2.905e+03  -1.884e+02  -1.020e+03   8.136e+02  -1.375e+02  -3.688e+01
 -4.416e+03  -2.989e+02  -1.524e+03   1.242e+03  -2.087e+02  -5.640e+01
Element    71
  4.828e+03  -9.275e+00   1.439e+03  -3.961e+02   2.209e+02  -4.217e+00
  3.139e+03  -1.985e+01   9.105e+02  -2.603e+02   1.434e+02   2.619e+00
 -6.289e+01  -3.985e+01  -9.082e+01  -2.940e+00  -2.432e+00   5.080e+00
 -3.265e+03  -5.982e+01  -1.092e+03   2.545e+02  -1.471e+02  -6.200e+00
 -4.954e+03  -7.034e+01  -1.620e+03   3.903e+02  -2.230e+02  -1.769e+01
Element    72
  4.847e+03   3.401e+01   1.456e+03  -4.702e+02  -2.026e+00  -1.477e+01
  3.156e+03   1.997e+01   9.244e+02  -3.077e+02  -2.405e+00  -5.209e+00
 -5.011e+01  -6.638e+00  -8.313e+01   2.384e-01  -1.275e+00   2.442e+00
 -3.256e+03  -3.323e+01  -1.091e+03   3.082e+02   2.275e+00  -3.610e+00
 -4.948e+03  -4.724e+01  -1.622e+03   4.707e+02   5.124e+00  -1.232e+01
Element    73
 -1.159e+02  -7.394e+03  -2.332e+03   7.704e+02   7.021e-01   2.345e+01
 -9.421e+01  -4.783e+03  -1.564e+03   5.149e+02  -7.439e+00   1.760e+01
 -5.244e+01   1.679e+02  -1.066e+02   3.071e+01  -3.914e+01   9.464e+00
 -9.797e+00   5.119e+03   1.352e+03  -4.535e+02  -9.215e+01   5.182e+00
  1.305e+01   7.732e+03   2.123e+03  -7.090e+02  -1.287e+02   4.479e+00
Element    74
  2.006e+02  -7.647e+03  -2.462e+03   6.431e+02   1.931e+02   4.211e+02
  2.184e+02  -4.866e+03  -1.612e+03   4.091e+02   1.131e+02   3.086e+02
  2.532e+02   4.066e+02   1.384e+00  -3.445e+01  -5.597e+01   9.715e+01
  2.894e+02   5.681e+03   1.618e+03  -4.780e+02  -2.477e+02  -1.121e+02
  3.090e+02   8.464e+03   2.472e+03  -7.120e+02  -3.580e+02  -2.216e+02
Element    75
 -7.201e+02  -5.906e+03  -2.200e+03   1.750e+03   1.632e+02   2.428e+02
 -5.631e+02  -3.852e+03  -1.536e+03   1.148e+03   4.640e+01   1.323e+02
 -2.637e+02   4.132e+01  -2.743e+02   5.333e+00  -1.877e+02  -7.072e+01
  3.764e+01   3.937e+03   9.918e+02  -1.137e+03  -4.384e+02  -2.654e+02
  1.974e+02   5.993e+03   1.662e+03  -1.740e+03  -5.775e+02  -3.646e+02
Element    76
 -8.218e+01  -5.614e+03  -2.042e+03   1.705e+03   2.582e+02   6.210e+02
  6.587e+01  -3.534e+03  -1.322e+03   1.121e+03   1.054e+02   4.310e+02
  3.486e+02   4.104e+02   4.729e+01   1.444e+01  -1.972e+02   7.625e+01
  6.342e+02   4.358e+03   1.423e+03  -1.092e+03  -5.168e+02  -2.715e+02
  7.860e+02   6.441e+03   2.150e+03  -1.676e+03  -6.923e+02  -4.520e+02
Element    77
 -1.244e+03  -3.731e+03  -1.819e+03   2.035e+03   2.361e+02   5.838e+02
 -9.120e+02  -2.468e+03  -1.295e+03   1.329e+03   8.164e+01   3.936e+02
 -2.814e+02  -7.105e+01  -3.001e+02  -7.577e+00  -2.188e+02   4.109e+01
  3.508e+02   2.327e+03   6.985e+02  -1.345e+03  -5.292e+02  -3.008e+02
  6.850e+02   3.593e+03   1.227e+03  -2.050e+03  -6.970e+02  -4.769e+02
Element    78
 -6.465e+02  -3.173e+03  -1.353e+03   2.007e+03   1.752e+02   8.268e+02
 -3.367e+02  -1.981e+03  -8.520e+02   1.347e+03   2.897e+01   5.674e+02
  2.519e+02   2.798e+02   1.007e+02   9.461e+01  -2.555e+02   8.273e+01
  8.421e+02   2.542e+03   1.057e+03  -1.157e+03  -5.496e+02  -3.926e+02
  1.154e+03   3.737e+03   1.563e+03  -1.818e+03  -7.086e+02  -6.396e+02
Element    79
 -1.546e+03  -1.549e+03  -1.132e+03   1.642e+03   2.856e+02   8.090e+02
 -1.106e+03  -1.058e+03  -8.068e+02   1.074e+03   1.297e+02   5.531e+02
 -2.712e+02  -1.251e+02  -1.893e+02  -2.698e+00  -1.685e+02   7.591e+01
  5.641e+02   8.077e+02   4.292e+02  -1.079e+03  -4.698e+02  -3.910e+02
  1.005e+03   1.300e+03   7.558e+02  -1.647e+03  -6.301e+02  -6.331e+02
Element    80
 -1.036e+03  -1.071e+03  -6.108e+02   1.619e+03   1.970e+02   9.738e+02
 -6.232e+02  -6.429e+02  -3.350e+02   1.095e+03   5.728e+01   6.678e+02
  1.596e+02   1.692e+02   1.880e+02   1.010e+02  -2.097e+02   9.502e+01
  9.426e+02   9.814e+02   7.111e+02  -8.930e+02  -4.795e+02  -4.683e+02
  1.356e+03   1.410e+03   9.871e+02  -1.417e+03  -6.231e+02  -7.616e+02
Element    81
 -1.446e+03   1.494e+02  -3.617e+02   8.306e+02   3.934e+02   8.903e+02
 -1.022e+03   5.837e+01  -2.431e+02   5.442e+02   2.244e+02   6.001e+02
 -2.194e+02  -1.145e+02  -1.915e+01   1.359e+00  -9.407e+01   5.642e+01
  5.831e+02  -2.879e+02   2.039e+02  -5.415e+02  -4.102e+02  -4.789e+02
  1.006e+03  -3.795e+02   3.211e+02  -8.279e+02  -5.759e+02  -7.580e+02
Element    82
 -1.092e+03   4.312e+02  -2.051e+01   8.578e+02   3.551e+02   9.729e+02
 -6.873e+02   3.176e+02   6.642e+01   5.935e+02   1.926e+02   6.575e+02
  7.911e+01   1.018e+02   2.300e+02   9.253e+01  -1.134e+02   6.589e+01
  8.448e+02  -1.148e+02   3.920e+02  -4.084e+02  -4.170e+02  -5.178e+02
  1.248e+03  -2.294e+02   4.768e+02  -6.727e+02  -5.761e+02  -8.225e+02
Element    83
 -9.678e+02   1.175e+03   2.482e+02  -1.301e+02   5.448e+02   8.543e+02
 -6.970e+02   7.336e+02   1.918e+02  -9.059e+01   3.439e+02   5.673e+02
 -1.843e+02  -1.031e+02   8.367e+01  -1.568e+01  -3.197e+01   2.742e+01
  3.277e+02  -9.405e+02  -2.613e+01   5.923e+01  -4.015e+02  -5.073e+02
  5.975e+02  -1.383e+03  -8.472e+01   9.874e+01  -5.938e+02  -7.872e+02
Element    84
 -7.488e+02   1.360e+03   3.890e+02  -3.800e+01   5.395e+02   8.406e+02
 -4.777e+02   9.214e+02   3.276e+02   4.260e-01   3.407e+02   5.551e+02
  3.542e+01   8.904e+01   2.098e+02   7.326e+01  -3.107e+01   1.775e+01
  5.477e+02  -7.442e+02   9.025e+01   1.461e+02  -3.965e+02  -5.143e+02
  8.177e+02  -1.184e+03   2.643e+01   1.845e+02  -5.866e+02  -7.928e+02
Element    85
 -1.041e+02   1.598e+03   6.641e+02  -9.983e+02   6.787e+02   7.212e+02
 -1.155e+02   1.017e+03   4.703e+02  -6.618e+02   4.428e+02   4.725e+02
 -1.376e+02  -8.405e+01   1.017e+02  -2.375e+01   2.339e+00   2.148e+00
 -1.603e+02  -1.186e+03  -2.683e+02   6.143e+02  -4.292e+02  -4.668e+02
 -1.725e+02  -1.768e+03  -4.640e+02   9.509e+02  -6.533e+02  -7.137e+02
Element    86
 -1.338e+01   1.765e+03   6.799e+02  -8.908e+02   6.523e+02   6.334e+02
 -4.024e+00   1.187e+03   4.968e+02  -5.650e+02   4.280e+02   4.069e+02
  1.326e+01   9.107e+01   1.486e+02   5.264e+01   9.682e+00  -2.127e+01
  2.998e+01  -1.006e+03  -2.007e+02   6.703e+02  -3.996e+02  -4.476e+02
  3.856e+01  -1.584e+03  -3.855e+02   9.961e+02  -6.119e+02  -6.718e+02
Element    87
  1.009e+03   1.527e+03   9.253e+02  -1.614e+03   7.409e+02   5.295e+02
  6.216e+02   9.697e+02   6.245e+02  -1.068e+03   4.869e+02   3.427e+02
 -1.123e+02  -8.771e+01   5.354e+01  -3.092e+01   1.293e+01  -1.323e+01
 -8.465e+02  -1.145e+03  -5.181e+02   1.006e+03  -4.513e+02  -3.719e+02
 -1.234e+03  -1.704e+03  -8.199e+02   1.552e+03  -6.923e+02  -5.622e+02
Element    88
  1.033e+03   1.715e+03   9.099e+02  -1.535e+03   6.647e+02   4.139e+02
  6.751e+02   1.152e+03   6.218e+02  -9.940e+02   4.393e+02   2.577e+02
 -3.549e+00   8.435e+01   7.521e+01   3.157e+01   1.958e+01  -3.990e+01
 -6.824e+02  -9.833e+02  -4.719e+02   1.057e+03  -3.899e+02  -3.397e+02
 -1.041e+03  -1.547e+03  -7.608e+02   1.598e+03  -6.018e+02  -4.987e+02
Element    89
  2.239e+03   1.156e+03   1.113e+03  -1.864e+03   7.152e+02   3.316e+02
  1.433e+03   7.259e+02   7.261e+02  -1.230e+03   4.699e+02   2.129e+02
 -9.481e+01  -8.885e+01  -7.429e+00  -2.686e+01   1.207e+01  -1.725e+01
 -1.623e+03  -9.037e+02  -7.411e+02   1.176e+03  -4.365e+02  -2.540e+02
 -2.429e+03  -1.334e+03  -1.128e+03   1.811e+03  -6.695e+02  -3.815e+02
Element    90
  2.243e+03   1.344e+03   1.110e+03  -1.836e+03   5.861e+02   2.255e+02
  1.463e+03   9.033e+02   7.312e+02  -1.196e+03   3.864e+02   1.362e+02
 -1.482e+01   6.794e+01   1.357e+01   1.497e+01   1.534e+01  -3.786e+01
 -1.493e+03  -7.674e+02  -7.041e+02   1.226e+03  -3.457e+02  -2.180e+02
 -2.273e+03  -1.208e+03  -1.083e+03   1.866e+03  -5.322e+02  -3.155e+02
Element    91
  3.408e+03   6.640e+02   1.262e+03  -1.705e+03   6.076e+02   1.645e+02
  2.203e+03   4.075e+02   8.079e+02  -1.122e+03   3.976e+02   1.056e+02
 -8.117e+01  -7.876e+01  -5.301e+01  -1.837e+01   5.354e+00  -1.368e+01
 -2.365e+03  -5.649e+02  -9.137e+02   1.086e+03  -3.795e+02  -1.430e+02
 -3.570e+03  -8.214e+02  -1.368e+03   1.668e+03  -5.795e+02  -2.152e+02
Element    92
  3.412e+03   8.288e+02   1.279e+03  -1.728e+03   4.290e+02   8.466e+01
  2.225e+03   5.588e+02   8.276e+02  -1.129e+03   2.812e+02   4.886e+01
 -2.493e+01   4.724e+01  -2.836e+01   6.043e+00   7.333e+00  -2.634e+01
 -2.275e+03  -4.643e+02  -8.841e+02   1.141e+03  -2.581e+02  -1.112e+02
 -3.462e+03  -7.341e+02  -1.335e+03   1.740e+03  -3.947e+02  -1.598e+02
Element    93
  4.319e+03   2.289e+02   1.375e+03  -1.175e+03   4.329e+02   4.712e+01
  2.803e+03   1.286e+02   8.741e+02  -7.726e+02   2.822e+02   3.207e+01
 -6.900e+01  -6.138e+01  -7.607e+01  -9.473e+00   1.619e-01  -5.952e+00
